"id","name","codeKLADR","isTerminal"
"0x983a001a649655bf11dd2886b2a0a691","Акбулак п (Оренбургская обл.)","5600200000100000000000000","0"
"0x983a001a649655bf11dd2886b2a0a692","Канск г (Красноярский край)","2400001600000000000000000","0"
"0x9855a9d02ae4f6214d7d64290ac230f8","Айххальден г (Баден-Вюртемберг обл.)","9992760300000600000000000","0"
"0x985ac0b24a3b6d134e538a7ff30c3ddc","Гаряевы д (Кировская обл.)","4303800002700000000000000","0"
"0x98625656e44f4f0e4d3fcc50694a8a03","Речица г (Гомельская обл.)","9991123204500050100000000","0"
"0x9867001a6479c68811e19379e2874ce2","Партизанск г (Приморский край)","2500000500000000000000000","0"
"0x986c7224ea8d30c74cda29c82ec8d5a2","Ишля с (Респ. Башкортостан)","201100001800000000000000","0"
"0x986c909176b07c054aff2fd2da8ace3d","Киря п (Чувашская Республика - Чувашия)","2100200001700000000000000","0"
"0x9877822d33bd4ef94d9e326b19109a10","Савватия п (Архангельская обл.)","2900800002300000000000000","0"
"0x98a50016762cee4311dafc6ab31c245b","Ирбит г (Свердловская обл.)","6600002900000000000000000","0"
"0x98ae3bb49adc1b904def1303f8bf4b31","Корнвестхайм г. (Баден-Вюртемберг обл.)","9992760300000100000000000","0"
"0x98def9b93054920a4a76fd9d6c5819b7","Атемар с (Респ. Мордовия)","1301600000800000000000000","0"
"0x98df35d6811c34294a7dfebf6f2886e1","Славянка пгт (Приморский край)","2502100000100000000000000","0"
"0x98e19d25bf98932c418d3774579bae9a","Воробьево п (Калининградская обл.)","3900400001900000000000000","0"
"0x98ed6059c03b37994d838b8fb5103e0d","Зилупе г. (Латгалия обл.)","9994280300000100000000000","0"
"0x9905ad149d506c5e4b30430e8e463e1f","Валенсия г. (Валенсия обл.)","9997240300000100000000000","0"
"0x9911982649cc8f6d4be967261f3dd566","Далянь (DALIAN) г (Ляонин провинция)","9991561000000200000000000","0"
"0x9949cbc7ae74782d44dce93793bb448b","Белград г. (Белград округ)","9996880100000200000000000","0"
"0x996361ae2f48c4f94060c78d99116e5d","Новозаполярный п (Ямало-Ненецкий АО)","8900500057900000000000000","0"
"0x9976278ec56326094e35065c35934e7b","Остроленка г (Мазовецкое воеводство обл.)","9996161800000200000000000","0"
"0x99b1e3975044cc3b49c7d0c5ae42b1e8","Бад-Зегеберг г (Шлезвиг-Гольштейн обл.)","9992761700000100000000000","0"
"0x99c7a8ade94968f64e738e71fcd14078","Дзеро-Бранко г (Венеция область)","9993800200000900000000000","0"
"0x99d301c98489ef65411b15142f60c3f4","Лункоу (LONGKOU) г (Шаньдун провинция)","9991561100000100000000000","0"
"0x99f0001a64963cbd11e0ca2789b1e2b3","Шипицыно рп (Архангельская обл.)","2900800003100000000000000","0"
"0x99f0001a64963cbd11e0cf9b9bd27bef","Володарск г (Нижегородская обл.)","5201600100000000000000000","0"
"0x99f50189ef17992b4815953d3229ef6f","Клостер-Ленин г (Бранденбург обл.)","9992761400000200000000000","0"
"0x9a01e4661a4a66604bebbd2be7660b1e","Самородово п (Оренбургская обл.)","5600000102700000000000000","0"
"0x9a038f88eba656af4ae22af18caf42b0","Березовский п (Красноярский край)","2400500002200000000000000","0"
"0x9a312f4aec3f357b493affc0b9f4db68","Цанчжоу г (Хэбэй провинция)","9991560900001000000000000","0"
"0x9a4b94307398d904490bfb7e6637d541","Люши г. (Чжэцзян провинция)","9991560700001100000000000","0"
"0x9a5ceca4bb7155be485f9be22c2b924e","Мумбаи г (Махараштра обл.)","9993560200000100000000000","0"
"0x9aa4f4382c70662b42582c009a6510ab","Брюк г (Бранденбург обл.)","9992761400000300000000000","0"
"0x9aa9f1f57729d6d448c4ef421548f66e","Аланья г (Анталья обл.)","9997920400000100000000000","0"
"0x9af600215e70232411e0c4b7f617d8ce","Кырен с (Респ. Бурятия)","302000000100000000000000","0"
"0x9af600215e70232411e0c4b7f617d8cf","Сосново-Озерское с (Респ. Бурятия)","300500000100000000000000","0"
"0x9af600215e70232411e0c4b7f617d8d1","Багдарин с (Респ. Бурятия)","300200000100000000000000","0"
"0x9af600215e70232411e0c4b7f617d8d7","Заиграево пгт (Респ. Бурятия)","300600000100000000000000","0"
"0x9af600215e70232411e0c4b7f617d8e0","Хоринск с (Респ. Бурятия)","302100000100000000000000","0"
"0x9b03664c6777452a46ded8f3618d4816","Яхрома г (Московская обл.)","5004500200000000000000000","0"
"0x9b2fdb6179dc694d4d85335d6d9932e6","Красноармейский р-н (Волгоградская обл.)","3400000101000000000000000","0"
"0x9b33c13c9373c1cd4412c765e6d0a552","Елизарово д (Псковская обл.)","6002500004700000000000000","0"
"0x9b45c98ce5012444488743c578257463","Клеве г. (Северный Рейн-Вестфалия обл.)","9992760500000100000000000","0"
"0x9b5337c6e42af4f244308257e87fde84","Вербания г. (Пьемонт обл.)","9993800900000100000000000","0"
"0x9b54704de63da3c0441ae41f63757b9c","Торунь г. (Куявско-Поморское воеводство обл.)","9996161700000100000000000","0"
"0x9b74a6b0fdfee6a14e2e0e0aff9c2dc8","Ланьшань (LANSHAN) г (Шаньдун провинция)","9991561100000800000000000","0"
"0x9b7d91b6e36b5664457d2d66dfac9088","Фошань г (Гуандун провинция)","9991561400001200000000000","0"
"0x9b7dc2867f70234d481082b721227f20","Новокиевский Увал с (Амурская обл.)","2801000000100000000000000","0"
"0x9b994049bfc4a7e5451822f4ba08ab26","Степногорск г. (Акмолинская область)","9993981101800100000000000","0"
"0x9ba4c5a2a484c31b4a904ed4dd52d873","Алушта г (Респ. Крым)","9100001100000000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e368","Винзили рп (Тюменская обл.)","7200100001300000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e369","Заводоуковск г (Тюменская обл.)","7200000400000000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e36b","Ялуторовск г (Тюменская обл.)","7200000500000000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e36c","Железногорск г (Красноярский край)","2400000400000000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e36d","Иланский г (Красноярский край)","2401600100000000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e36f","Усть-Луга п (Ленинградская обл.)","4700800024400000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e371","Искитим г (Новосибирская обл.)","5400000500000000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e372","Черепаново г (Новосибирская обл.)","5402800100000000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e373","Мошково рп (Новосибирская обл.)","5401900000100000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e374","Болотное г (Новосибирская обл.)","5400400100000000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e375","Маслянино рп (Новосибирская обл.)","5401800000100000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e376","Сузун рп (Новосибирская обл.)","5402200000100000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e377","Чулым г (Новосибирская обл.)","5403000100000000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e378","Каргат г (Новосибирская обл.)","5401000100000000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e379","Ордынское рп (Новосибирская обл.)","5402000000100000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e37e","Саргатское рп (Омская обл.)","5502500000100000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e380","Калачинск г (Омская обл.)","5500800100000000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e382","Оконешниково рп (Омская обл.)","5502000000100000000000000","0"
"0x9ba5001a649655bf11dd4f06b3c4e383","Москаленки рп (Омская обл.)","5501400000100000000000000","0"
"0x9bbaa979d1b478294ec41eba4a63a535","Пажга с (Респ. Коми)","1101200001200000000000000","0"
"0x9bc5acb695ad68414d99716b490484f5","Нижний Чегем с (Респ. Кабардино-Балкарская)","700800000600000000000000","0"
"0x9bc6a18aaa6f779649aaa14a1447ad6b","Южно-Курильск пгт (Сахалинская обл.)","6501700000100000000000000","0"
"0x9bccb8b1812355604c7583404fb13471","Аксеново с (Респ. Мордовия)","1301600000400000000000000","0"
"0x9beaed04483c3d864644ab646bebd24a","Мадрид г (Мадрид АО)","9997240700000100000000000","0"
"0x9bf8e72f4665ab1d4eb50902b8cac4b0","Усть-Вымь с (Респ. Коми)","1101700005400000000000000","0"
"0x9bfebb6e9bbbeac84e6fcbd4b7f1c5fc","Ляньюньган (LIANYUNGANG) г (Цзянсу провинция)","9991561200000100000000000","0"
"0x9c109523ae9c6c2d497c76c4f3c2cf34","Лавров рзд (Ростовская обл.)","6101600004800000000000000","0"
"0x9c1597ce5523277748ee34527ed93991","Аньцю г (Шаньдун провинция)","9991561100001000000000000","0"
"0x9c1bae4d6fb5b0b84ba9f04c51516791","Облучье г (Еврейская Аобл.)","7900300100000000000000000","0"
"0x9c4c6eae8b6040f111e315fbf60fc0c4","Фоки с (Пермский край)","5900001203200000000000000","0"
"0x9c4c6eae8b6040f111e316b4a4a19103","Александровское с (Томская обл.)","7000200000100000000000000","0"
"0x9c4c6eae8b6040f111e320ef5a8dfadc","Петровское с (Тамбовская обл.)","6801500000100000000000000","0"
"0x9c4c6eae8b6040f111e32b28c7642df7","Кармаскалы с (Респ. Башкортостан)","202900000100000000000000","0"
"0x9c4c6eae8b6040f111e32bee1bbef95d","Сумкино п (Тюменская обл.)","7200000200300000000000000","0"
"0x9c4c6eae8b6040f111e336f289c4f270","Недорезово п (Кемеровская область - Кузбасс обл.)","4200900008300000000000000","0"
"0x9c4c6eae8b6040f111e341ecf6244c63","Усть-Кулом с (Респ. Коми)","1101800000100000000000000","0"
"0x9c4c6eae8b6040f111e347a642e1f86d","Ардатов рп (Нижегородская обл.)","5200200000100000000000000","0"
"0x9c4c6eae8b6040f111e34c1ffe30a014","Интернациональный п (Ростовская обл.)","6102900001900000000000000","0"
"0x9c4c6eae8b6040f111e3565d7aefa503","Городище с (Оренбургская обл.)","5600000101200000000000000","0"
"0x9c4c6eae8b6040f111e358c92357ae16","Восточный п (Свердловская обл.)","6602200001000000000000000","0"
"0x9c4c6eae8b6040f111e35cb31f57b97c","Агаповка с (Челябинская обл.)","7402500000100000000000000","0"
"0x9c4c6eae8b6040f111e35cb31f57b981","Лунино рп (Пензенская обл.)","5801700000100000000000000","0"
"0x9c4c6eae8b6040f111e367b048715095","Иглино с (Респ. Башкортостан)","202400000100000000000000","0"
"0x9c4c6eae8b6040f111e37e7aecf821ee","Новый Некоуз с (Ярославская обл.)","7600900000100000000000000","0"
"0x9c4c6eae8b6040f111e383309699dc90","Ильинка п (Тульская обл.)","7101600008200000000000000","0"
"0x9c4c6eae8b6040f111e384c3d2b81e8f","Корфовский рп (Хабаровский край)","2701800003000000000000000","0"
"0x9c5483dcbb32b0114a8b23851b8d0d1b","Монтеккьо-Эмилия г (Эмилия-Романья обл.)","9993801000000400000000000","0"
"0x9c6890963ac43cce44d0a0f522994763","Куньшань г (Цзянсу провинция)","9991561200001300000000000","0"
"0x9c7c403af1f487fe44dcd009b6b2fb1f","Новотуринский п (Тюменская обл.)","7200100002700000000000000","0"
"0x9cad9bacaf019aa54cfb4036a8a27c57","Угерски-Брод г (Злинский край)","9992031200000100000000000","0"
"0x9cb10b2a222a5db4415e5995d8be0ef4","Эйдснес г. (Хордаланн округ)","9995780100100100000000000","0"
"0x9cdf3747429aa87d4c0c25ad4b328fac","Савино д (Новгородская обл.)","5300100002600000000000000","0"
"0x9ce420452f7f6bc441bd07e0bc33d6a2","Марторель г (Каталония АО)","9997240500000100000000000","0"
"0x9cf6cb51cceff0a040bbb58f239f212f","Прушков г (Мазовецкое воеводство обл.)","9996161800000300000000000","0"
"0x9d0202ec30cb87fc4430bd9278141394","Жуйань г (Чжэцзян провинция)","9991560700000000000100000","0"
"0x9d23a41ee173566345d8aa795a3813d8","Удачный г (Респ. Саха /Якутия/)","1401700200000000000000000","0"
"0x9d3048c74dce1cb3470ec26adefd4bc9","Шеньчжень (SHENZHEN) г (Гуандун провинция)","9991561400000300000000000","0"
"0x9d33c823ce1b0b0e4558bb4a337b81cc","Тайнань г. (Тайвань провинция)","9991561800000500000000000","0"
"0x9d350137af8cfcb44cabdf3ab6028f87","Бад-Зауэрбрун г (Бургенланд обл.)","9990400700000100000000000","0"
"0x9d3e00215e70232411e0f665a0cfa23d","Балей г (Забайкальский край)","7500400100000000000000000","0"
"0x9d3e00215e70232411e0f665a0cfa23e","Газимурский Завод с (Забайкальский край)","7500600000100000000000000","0"
"0x9d3e00215e70232411e0f665a0cfa241","Карымское пгт (Забайкальский край)","7501000000100000000000000","0"
"0x9d3e00215e70232411e0f665a0cfa242","Кокуй пгт (Забайкальский край)","7502100001000000000000000","0"
"0x9d3e00215e70232411e0f66743a53cb4","Нерчинск г (Забайкальский край)","7501500100000000000000000","0"
"0x9d3e00215e70232411e0f66743a53cb7","Приаргунск пгт (Забайкальский край)","7502000000100000000000000","0"
"0x9d3e00215e70232411e0f66743a53cbb","Шилка г (Забайкальский край)","7502800100000000000000000","0"
"0x9d3e00215e70232411e0f66743a53cbf","Улеты с (Забайкальский край)","7502400000100000000000000","0"
"0x9d3e00215e70232411e0f66743a53cc2","Могойтуй пгт (Забайкальский край)","7513100000100000000000000","0"
"0x9d3e00215e70232411e0f66743a53cc4","Шерловая Гора пгт (Забайкальский край)","7500500000600000000000000","0"
"0x9d3e00215e70232411e0f66743a53cc5","Ясная п/ст (Забайкальский край)","7501700000600000000000000","0"
"0x9d3e00215e70232411e0f66743a53cc6","Ясногорск пгт (Забайкальский край)","7501700000300000000000000","0"
"0x9d4e46b4c390c4af49579c3bdbf59dd5","Богданово д (Псковская обл.)","6002500001200000000000000","0"
"0x9d6202215ecc9d4b11e1aedff166a8a3","Актау г. (Мангистауская область)","9993984701000100000000000","0"
"0x9d6202215ecc9d4b11e1aedff166a8a4","г. Алматы","9993987500000000000000000","0"
"0x9d6202215ecc9d4b11e1aedff166a8a7","Кызылорда г. (Кызылординская область)","9993984301000100000000000","0"
"0x9d6202215ecc9d4b11e1aedff166a8aa","Туркестан г. (Южно-Казахстанская область)","9993985102600100000000000","0"
"0x9d6202215ecc9d4b11e1aedff166a8ac","Шымкент г. (Южно-Казахстанская область)","9993985101000100000000000","0"
"0x9d684779aa52e0a742177cc65af78907","Парчег д (Респ. Коми)","1101200003700000000000000","0"
"0x9d886eae8b603f9911e26c699b6b7e52","Суздаль г (Владимирская обл.)","3301600100000000000000000","0"
"0x9d886eae8b603f9911e26c699b6b7e55","Судогда г (Владимирская обл.)","3301500100000000000000000","0"
"0x9d886eae8b603f9911e26c699b6b7e5c","Гаджиево г (Мурманская обл.)","5100001200000000000000000","0"
"0x9d886eae8b603f9911e26c699b6b7e5f","Заозерск г (Мурманская обл.)","5100000300000000000000000","0"
"0x9d935e275ab7b229425acbdfd1c7206d","Ялова г (Ил Ялова обл.)","9997920500000100000000000","0"
"0x9d9ffdad2b07f41445d7f41d74a1ecc8","Невер с (Амурская обл.)","2801700004100000000000000","0"
"0x9da6806cf5e955d44c3d9cde30e3883e","Бобруйск г (Могилевская обл.)","9991127200001000000000000","0"
"0x9dacc233c6c943984de99c19a2f56d28","Наньтун (NANTONG) г (Цзянсу провинция)","9991561200000200000000000","0"
"0x9db19bbb7258915749d9d29290b91da3","Стокгольм г. (Упплaнд провинция)","9997520300000100000000000","0"
"0x9dd37e21ced15c40412ec1cc12859a04","Экспериментальный п (Оренбургская обл.)","5601900003400000000000000","0"
"0x9e092908466308b443b537dafcb0fa7d","Шиши г (Фуцзянь провинция)","9991561300000700000000000","0"
"0x9e6355c265611b5f427e6126790388cc","Никольское с (Ярославская обл.)","7601500057400000000000000","0"
"0x9e64a2067c455b4f43c47b78fac3ff9d","Пудлинговый п (Свердловская обл.)","6600003100400000000000000","0"
"0x9e6b46279d669d174dccecf2f862c829","Неполомице г (Малопольское воеводство обл.)","9996162100000100000000000","0"
"0x9ed35a6f1bcb65b44a6867843fed668a","Магас г (Респ. Ингушетия)","600000100000000000000000","0"
"0x9eeb00215e563c5011e055eba822cf7f","Камешково г (Владимирская обл.)","3300600100000000000000000","0"
"0x9ef0b62dd87cd35b4aa4fc552d476605","Новогуслево с (Московская обл.)","5000005906800000000000000","0"
"0x9ef8001438c4d49511db8e79fd9a224b","Дворянское с (Волгоградская обл.)","3401100001800000000000000","0"
"0x9f0f5c4a158ae2434fcaa81d13cdc987","Визябож д (Респ. Коми)","1100800001400000000000000","0"
"0x9f47dcf7c8c176184e283f93f80d31f5","Сьер г. (Вале обл.)","9997560300000100000000000","0"
"0x9f7ac83ebc03edb54e74ec0c7563faca","Екатеринославка с (Амурская обл.)","2801200000100000000000000","0"
"0x9f93dfa344543b7647044550f997520e","Слуцк г (Минская обл.)","9991126204600050100000000","0"
"0x9f96d454973e93e841a60bb22208abd2","Макандура г (Шри-Ланка провинция)","9991440100000100000000000","0"
"0x9fa6f9a2f5926ecc4462bac780e1fda5","Самофаловка п (Волгоградская обл.)","3400400002800000000000000","0"
"0x9faeecc1b9fef684480979d200a1a690","Спасское с (Нижегородская обл.)","5204200000100000000000000","0"
"0x9fb67a40659329e544696074c4325d20","Супсех с (Краснодарский край)","2300300003900000000000000","0"
"0x9fb69e7bce330189442bc751b2c45aad","Бжедугхабль аул (Респ. Адыгея)","100300000400000000000000","0"
"0xa00b3fa7bc5adc9a4290291f4d92d88b","Риезе-Пио-Дечимо г. (Венеция область)","9993800200000300000000000","0"
"0xa026001a6479c68811e1f32fcaece89e","Серышево пгт (Амурская обл.)","2801600000100000000000000","0"
"0xa028fd9042ec9c06414e028e2c4289f3","Синодское с (Саратовская обл.)","6401000000900000000000000","0"
"0xa030001a6479c68811e040e2c1e8632b","Лимбяяха жилрайон (Ямало-Ненецкий АО)","8900000600300000000000000","0"
"0xa030001a6479c68811e040e2c1e8632c","Уренгой пгт (Ямало-Ненецкий АО)","8900400000900000000000000","0"
"0xa030001a6479c68811e040e2c1e8632d","Некрасовское рп (Ярославская обл.)","7601000000100000000000000","0"
"0xa030001a6479c68811e040e2c1e8632e","Первомайский рп (Тамбовская обл.)","6801400000100000000000000","0"
"0xa030001a6479c68811e040e2c1e8632f","Староюрьево с (Тамбовская обл.)","6802100000100000000000000","0"
"0xa030001a6479c68811e040e2c1e86330","Мучкапский рп (Тамбовская обл.)","6801200000100000000000000","0"
"0xa030001a6479c68811e040e2c1e86331","Бондари с (Тамбовская обл.)","6800200000100000000000000","0"
"0xa030001a6479c68811e040e2c1e86332","Ржакса рп (Тамбовская обл.)","6801800000100000000000000","0"
"0xa030001a6479c68811e040e2c1e86333","Пичаево с (Тамбовская обл.)","6801600000100000000000000","0"
"0xa030001a6479c68811e040e2c1e86334","Умет рп (Тамбовская обл.)","6802400000100000000000000","0"
"0xa030001a6479c68811e040e2c1e86335","Сампур с (Тамбовская обл.)","6801900003500000000000000","0"
"0xa0340d18c20df15d4387327fd9d0a84b","Княжево д (Московская обл.)","5004500068700000000000000","0"
"0xa03e54b0b633ba774e5f3e3de05079bc","Кунья рп (Псковская обл.)","6000800000100000000000000","0"
"0xa057810978848b614d595c1a3ef20860","Загуж г. (г. Санок)","9996160500000100000000000","0"
"0xa057d98075f568114f6d58f308972e8e","Дзякунов-Лесны г. (г. Варшава)","9996160200000100000000000","0"
"0xa061001438c4d49511dc755fb7d40932","Знаменск г (Астраханская обл.)","3000000200000000000000000","0"
"0xa061001438c4d49511dc755fb7d40933","Новоаннинский г (Волгоградская обл.)","3402100100000000000000000","0"
"0xa097920db99e3190487ffca69ac96ef4","Розовка с (Омская обл.)","5502100007700000000000000","0"
"0xa0edd1416c331cb449940b667a6b469f","Тайбэй г (Тайвань провинция)","9991561800000700000000000","0"
"0xa10b0373318696ac48a9b0aa9e28fcc4","Падборг г (Южная Дания обл.)","9992080200000200000000000","0"
"0xa123c071b518c9874fe216bf20bbeb24","Кольчугино с (Респ. Крым)","9101200003600000000000000","0"
"0xa1254107cd2619254d848a55ab9838c7","Репино п (Оренбургская обл.)","5600400008900000000000000","0"
"0xa130bdf9be6e681247d19945008cc796","Новеллара г (Эмилия-Романья обл.)","9993801000000200000000000","0"
"0xa13600215e563c5011df3b20ab782e1e","Мелехово пгт (Владимирская обл.)","3300800200000000000000000","0"
"0xa13600215e563c5011df3bfe50aa8501","Комсомольский п (Самарская обл.)","6301200001900000000000000","0"
"0xa13600215e563c5011df40b742d4ca54","Большой Самовец с (Воронежская обл.)","3603300000600000000000000","0"
"0xa13600215e563c5011df40b742d4ca55","Жуков г (Калужская обл.)","4000900100000000000000000","0"
"0xa13600215e563c5011df42f2fe4e78e2","Березовка с (Саратовская обл.)","6403900000400000000000000","0"
"0xa13600215e563c5011df46c62c272930","Ермолино г (Калужская обл.)","4000400400000000000000000","0"
"0xa151009938f37e2e42da0b155a302a1c","Рурмонд г (Лимбург провинция)","9995280300000100000000000","0"
"0xa173000423b423b711daa21b14fa2825","Приобье пгт (Ханты-Мансийский Автономный округ - Югра АО)","8600700001400000000000000","0"
"0xa1788de914dc0aba4b2ddd1bd956ba53","Перевальное с (Респ. Крым)","9101200002000000000000000","0"
"0xa17bea04c1dee8aa41a9ace481aab3bc","Суханово д (Пермский край)","5902600001400000000000000","0"
"0xa18a6043627cd8e24ff61d5d4da24249","Мезиновский п (Владимирская обл.)","3300500009000000000000000","0"
"0xa1b1ff7662d42a654b1714ea97a4adcc","Аникщяй г (Аникщяйский обл.)","9994401100000100000000000","0"
"0xa1d94037673f6c6e4bfe8bc2d193f0ca","Эсбьерг(Дания) г (Южная Дания обл.)","9992080200000100000000000","0"
"0xa1e222473b756c2244f1739b37b0f6f0","Брайан г (Штат Огайо округ)","9998400200000100000000000","0"
"0xa1e2eb5d45311949404a016c514bbf1c","Росбах-фор-дер-Хёэ г. (Гессен обл.)","9992760200000200000000000","0"
"0xa1e388abc67092954025b32f39c6794e","Понтевико г (Ломбардия область)","9993800100000600000000000","0"
"0xa200a08857fa021348153de59c5d2674","Приморский пгт (Респ. Крым)","9100001000500000000000000","0"
"0xa203a63cebea239c415f698beedbcc65","Мончегорск-7 п (Мурманская обл.)","5100001400000000000000000","0"
"0xa2118889091c4cc342fe29bfb41561d2","Цзилун г. (Тайвань провинция)","9991561800000300000000000","0"
"0xa213b0523318a9534b42351130e4882e","Тикси п (Респ. Саха /Якутия/)","1400700000100000000000000","0"
"0xa21942b910c246e04ee394717316fbf5","Теплоозерск п (Еврейская Аобл.)","7900300001900000000000000","0"
"0xa234dde8de1b52d54c736e2113e1a028","Молоковка п (Забайкальский край)","7500100022300000000000000","0"
"0xa24c5b7ad0cd40ff49460a004a47b4e2","Верхний Ландех п (Ивановская обл.)","3700200000100000000000000","0"
"0xa26035e7df39dbe749c4abef2fc5313c","Париж г. (Париж обл.)","9992500200000100000000000","0"
"0xa265c87dcb312a9d477e69fd62a202be","Зеленая Поляна д (Респ. Башкортостан)","205300006100000000000000","0"
"0xa26a5e77abf647e9462bd5e035d9bc75","Кочкурово с (Респ. Мордовия)","1301400000100000000000000","0"
"0xa277cbe119e7bdfb41e6ac4d76dc14d7","Бронница с (Новгородская обл.)","5300100000400000000000000","0"
"0xa2b72577bb5665b5443f23fbd185fad0","г. Нур-Султан","9993981200000000000000000","0"
"0xa2b9735dd2a09acf4b1404bcfd37bbb1","Бахчисарай г (Респ. Крым)","9100100100000000000000000","0"
"0xa2c56cae8b632c9511e4603124d562e3","Анапская ст-ца (Краснодарский край)","2300300000300000000000000","0"
"0xa2c56cae8b632c9511e479313b9802e2","Спасс с (Ярославская обл.)","7601500046800000000000000","0"
"0xa2c56cae8b632c9511e48431d5e667bb","Красногорское с (Респ. Удмуртская)","1801600000100000000000000","0"
"0xa2c56cae8b632c9511e4ab9870528945","Заветное с (Ставропольский край)","2601300001500000000000000","0"
"0xa2c56cae8b632c9511e4c3e8f733fcfc","Сосьва пгт (Свердловская обл.)","6602200006500000000000000","0"
"0xa2c56cae8b632c9511e4d77a562416ed","Покровка с (Приморский край)","2501200000100000000000000","0"
"0xa2c56cae8b632c9511e4e8bb349a17e7","Чесма с (Челябинская обл.)","7404300000100000000000000","0"
"0xa2c56cae8b632c9511e4fad4058d292d","Водный пгт (Респ. Коми)","1100000800500000000000000","0"
"0xa2c56cae8b632c9511e5248382547f15","Червишево с (Тюменская обл.)","7200100006800000000000000","0"
"0xa2c56cae8b632c9511e526cb7f55e30b","Узюково с (Самарская обл.)","6302200005100000000000000","0"
"0xa2c56cae8b632c9511e52ec8bd6d5faf","Вознесенское рп (Нижегородская обл.)","5201400000100000000000000","0"
"0xa2c56cae8b632c9511e52ecbda0bbecc","Большая Мартыновка сл (Ростовская обл.)","6102100000100000000000000","0"
"0xa2c56cae8b632c9511e5515ab1b4d509","Прибрежный п (Самарская обл.)","6300000101900000000000000","0"
"0xa2c56cae8b632c9511e5517778037ac8","Черноречье с (Оренбургская обл.)","5601900007300000000000000","0"
"0xa2c56cae8b632c9511e55213e30c1ce2","Алферьевка с (Пензенская обл.)","5802900000400000000000000","0"
"0xa2c56cae8b632c9511e5562017b3faa3","Рощинский пгт (Самарская обл.)","6302800004100000000000000","0"
"0xa2c56eae8b632c9111e44d2dfe8c6dea","Тимонино д (Красноярский край)","2400300008300000000000000","0"
"0xa2c56eae8b632c9111e45362b0e72fbc","Сотниково с (Респ. Бурятия)","300800001800000000000000","0"
"0xa2c56eae8b632c9111e458f5165f657c","Родионово-Несветайская сл (Ростовская обл.)","6103400000100000000000000","0"
"0xa2c56eae8b632c9111e45e71fb936c7e","Месягутово с (Респ. Башкортостан)","202000000100000000000000","0"
"0xa2ddd1f729ed9cd543b92de8dda89b4c","Каноса-ди-Пулья г. (Апулия обл.)","9993800800000100000000000","0"
"0xa2e100145efaa62011deedfab1070938","Красный Холм г (Тверская обл.)","6901600100000000000000000","0"
"0xa2e100145efaa62011def47ac5ecfb2d","Новотерский п (Ставропольский край)","2601700001700000000000000","0"
"0xa2e18a6c259a59a54aed2692003938e3","Знаменское с (Орловская обл.)","5700800000100000000000000","0"
"0xa2f400167673b1f711db1714608ea5c8","Краснокамск г (Пермский край)","5900001500000000000000000","1"
"0xa2ff38df1ab6bf72495836233f2f8bc5","Озерки с (Саратовская обл.)","6402000002800000000000000","0"
"0xa3062f6a82208f3f42309354b238613d","Уя д (Респ. Карелия)","1000100003400000000000000","0"
"0xa30f6eae8b603ea911e286e4a6276789","Елизово г (Камчатский край)","4100500100000000000000000","0"
"0xa30f6eae8b603ea911e286e4a627678c","Февральск пгт (Амурская обл.)","2801500001500000000000000","0"
"0xa30f6eae8b603ea911e286e4a627678f","Енотаевка с (Астраханская обл.)","3000400000100000000000000","0"
"0xa30f6eae8b603ea911e286e4a6276792","Талдан с (Амурская обл.)","2801700002600000000000000","0"
"0xa30f6eae8b603ea911e286e4a6276795","Беркакит п (Респ. Саха /Якутия/)","1400000200200000000000000","0"
"0xa30f6eae8b603ea911e286e4a6276798","Чульман п (Респ. Саха /Якутия/)","1400000200900000000000000","0"
"0xa30f6eae8b603ea911e286e4a627679f","Нижний Бестях п (Респ. Саха /Якутия/)","1401600001200000000000000","0"
"0xa31300215e70232411df2ff73e96751a","Черноглазовка д (Омская обл.)","5502700004100000000000000","0"
"0xa317001a64963cbd11e19b24173940f3","Объячево с (Респ. Коми)","1101000000100000000000000","0"
"0xa317001a64963cbd11e19bf851ea9c85","Соловьи д (Псковская обл.)","6002500015400000000000000","0"
"0xa317001a64963cbd11e19e6ba943fffa","Советский пгт (Респ. Марий Эл)","1201400000100000000000000","0"
"0xa317001a64963cbd11e1a4a52ba89daa","Бакалы с (Респ. Башкортостан)","200700000100000000000000","0"
"0xa317001a64963cbd11e1a65892658234","Таруса г (Калужская обл.)","4002100100000000000000000","0"
